Wavelength,Flux,Noise
1.8431945,2.3178877E-18,3.0990875E-19
1.8434044,1.690857E-18,3.7758634E-19
1.8436145,7.6186896E-19,4.5120603E-19
1.8438244,1.2889531E-18,4.2727056E-19
1.8440343,2.850067E-18,3.6107116E-19
1.8442442,2.8086446E-18,2.9975622E-19
1.8444542,3.9350946E-18,2.2681603E-19
1.8446641,4.572121E-18,1.8806722E-19
1.844874,5.1042263E-18,1.795396E-19
1.8450841,5.6972106E-18,1.8481225E-19
1.845294,3.328287E-18,1.9263244E-19
1.8455039,9.292442E-19,2.1611703E-19
1.8463436,8.260406E-18,7.370844E-19
1.8465536,8.314359E-18,1.1311375E-18
1.8467635,4.549918E-18,2.4264014E-18
1.8469733,2.2513846E-17,5.2566476E-18
1.8473932,1.1706064E-17,4.5754586E-18
1.8476031,1.15815584E-17,2.2368221E-18
1.847813,7.4724896E-19,1.9981609E-18
1.8482329,1.06009705E-17,1.0197115E-17
1.8484427,1.0614842E-17,1.0531848E-17
1.8492823,1.4784564E-18,5.5754734E-19
1.8494922,3.502736E-18,4.0002726E-19
1.8497021,1.2584894E-18,2.9952668E-19
1.849912,1.1533027E-18,2.9380564E-19
1.8501219,2.7851661E-18,3.8144783E-19
1.8503318,6.1559407E-19,5.680414E-19
1.8505416,6.8876794E-18,8.178038E-19
1.8507515,2.6940712E-18,9.542725E-19
1.8509614,2.4806729E-18,6.467685E-19
1.8511713,3.2337553E-18,3.9675798E-19
1.8513812,5.824268E-18,2.7573396E-19
1.851591,4.867137E-18,2.0958958E-19
1.8518009,4.090579E-18,1.9500672E-19
1.8520107,2.7305571E-18,2.0381776E-19
1.8522207,1.2317559E-18,2.5621617E-19
1.8524305,4.3155104E-18,3.6613658E-19
1.8526404,7.460367E-18,5.8908303E-19
1.85306,1.593139E-17,1.7762233E-18
1.8532699,2.501369E-18,1.6638461E-18
1.8923664,5.388327E-18,5.204812E-19
1.8926522,3.920718E-18,4.057763E-19
1.8929379,3.3764346E-18,3.2735512E-19
1.8932235,3.741391E-18,3.405133E-19
1.8935093,5.4459917E-18,4.323259E-19
1.8937949,5.2916866E-18,3.9266318E-19
1.8940806,3.2405967E-18,3.2815896E-19
1.8943663,4.011315E-18,2.6969174E-19
1.894652,5.009742E-18,2.1854786E-19
1.8949376,7.147125E-18,1.9487651E-19
1.8952234,8.629299E-18,1.8186715E-19
1.895509,8.339517E-18,1.7972439E-19
1.8957947,8.5059404E-18,2.0685068E-19
1.8960804,6.971445E-18,2.058306E-19
1.896366,6.9302044E-18,2.1260932E-19
1.8966517,7.551246E-18,2.0758598E-19
1.8969374,7.434157E-18,2.1250244E-19
1.897223,5.8156666E-18,2.306575E-19
1.8975086,4.9889504E-18,3.3744924E-19
1.8977944,3.4630535E-18,5.0791076E-19
1.89808,2.4910215E-18,5.078315E-19
1.8983656,3.6190583E-18,5.0416193E-19
1.8986512,3.0753407E-18,4.8624385E-19
1.8989369,4.770287E-18,8.0694074E-19
1.8992226,5.525615E-18,1.6088873E-18
1.8995082,1.03825634E-17,2.1799201E-18
1.8997939,1.6563435E-17,2.4116E-18
1.9000795,3.2869234E-19,2.0694843E-18
1.9006507,2.6993633E-18,1.0192303E-18
1.9009364,2.2113325E-18,5.597392E-19
1.901222,3.5798677E-18,3.851135E-19
1.9015076,4.566919E-18,2.5790447E-19
1.9017931,5.8274006E-18,2.3366867E-19
1.9020787,6.385995E-18,2.4525225E-19
1.9023644,6.2553453E-18,3.3261633E-19
1.90265,7.709282E-18,6.27887E-19
1.9029356,8.237762E-18,1.2739818E-18
1.9032212,4.6245885E-18,8.781829E-19
1.9035068,3.923879E-18,4.3692223E-19
1.9037924,3.950674E-18,2.606573E-19
1.904078,4.8149245E-18,2.290017E-19
1.9043636,5.3241302E-18,2.9065713E-19
1.9046491,5.5460483E-18,5.141114E-19
1.9049348,4.366497E-18,1.0262978E-18
1.9052204,1.318133E-18,1.9767545E-18
1.9055059,7.000936E-18,3.5349477E-18
1.9057915,1.0165553E-18,2.1214786E-18
1.906077,1.9841267E-18,1.1742973E-18
1.9069338,6.18562E-18,1.0152932E-18
1.9072193,4.28733E-18,4.697299E-19
1.9075049,4.370214E-18,2.4987376E-19
1.9077904,6.6820775E-18,1.8090465E-19
1.9080759,7.167015E-18,1.681303E-19
1.9083616,6.5117263E-18,1.8597224E-19
1.9086471,6.2358582E-18,2.4641361E-19
1.9089327,4.9402403E-18,2.828382E-19
1.9092182,2.5186516E-18,2.4111824E-19
1.9095037,3.0401487E-18,1.9278512E-19
1.9097892,5.362509E-18,1.9064715E-19
1.9100748,5.5471365E-18,2.1634424E-19
1.9103603,4.8744455E-18,2.710479E-19
1.9106458,3.8033674E-18,3.536842E-19
1.9109313,4.530383E-18,3.714022E-19
1.9112169,2.1501865E-18,4.562538E-19
1.9117879,1.7680057E-18,7.330386E-19
1.9120735,2.4567603E-18,4.1796968E-19
1.912359,3.0404614E-18,2.9968172E-19
1.9126445,3.8342758E-18,2.865367E-19
1.91293,5.03645E-18,3.4476164E-19
1.9132155,4.2252506E-18,6.386176E-19
1.9135009,6.4383413E-18,1.6340609E-18
1.9137864,7.013942E-18,1.767199E-18
1.9140719,1.0771291E-19,9.62037E-19
1.9143574,1.113287E-18,5.731196E-19
1.9146429,3.3605507E-18,3.9292674E-19
1.9149284,3.9452532E-18,2.7380947E-19
1.915214,4.4456963E-18,2.0577587E-19
1.9154993,4.4279483E-18,1.8652888E-19
1.9157848,4.9150497E-18,2.5094233E-19
1.9160703,5.1253178E-18,4.990374E-19
1.9163558,8.580006E-18,8.840923E-19
1.9166412,4.83484E-18,5.809968E-19
1.9169267,3.566609E-18,3.4082343E-19
1.9172122,3.8065967E-18,2.1888592E-19
1.9174976,5.159235E-18,1.6150925E-19
1.9177831,5.954163E-18,1.3756633E-19
1.9180685,7.018639E-18,1.3464369E-19
1.918354,7.273861E-18,1.3372587E-19
1.9186395,7.1552546E-18,1.2976211E-19
1.9189249,6.526711E-18,1.7053958E-19
1.9192104,4.3760187E-18,2.8683891E-19
1.9194958,1.1555341E-18,5.8672784E-19
1.9197812,2.5881966E-18,1.8369644E-18
1.9200667,1.1481444E-17,2.0379844E-18
1.9203521,9.246574E-19,1.4752846E-18
1.920923,8.17266E-19,1.3511488E-18
1.9212084,2.1249058E-18,5.663271E-19
1.9214939,3.012026E-18,2.8304916E-19
1.9217793,4.50465E-18,1.9216308E-19
1.9220647,5.2178123E-18,1.4939869E-19
1.92235,4.886739E-18,1.3757504E-19
1.9226354,3.9229876E-18,1.3364406E-19
1.922921,3.3486242E-18,1.3467258E-19
1.9232063,3.839078E-18,1.3973377E-19
1.9234917,4.202786E-18,1.777862E-19
1.9237771,2.7824422E-18,3.5277196E-19
1.9240625,3.6231466E-18,9.567599E-19
1.9246333,2.128929E-18,4.0670046E-19
1.9249187,6.869063E-18,3.8731678E-19
1.925204,7.906901E-18,3.7055282E-19
1.9254894,3.817245E-18,3.270833E-19
1.9257748,5.639707E-18,2.1365682E-19
1.9260602,3.5113945E-18,1.665109E-19
1.9263456,2.0033442E-18,1.6256002E-19
1.926631,1.021931E-18,2.1599612E-19
1.9269164,1.7502019E-18,4.356921E-19
1.9272016,1.3357043E-18,5.383248E-19
1.927487,2.1729385E-18,3.1133726E-19
1.9277724,2.3885514E-18,2.0282167E-19
1.9280578,2.3682659E-18,1.8570162E-19
1.9283432,2.6830025E-18,2.809996E-19
1.9286284,1.6312056E-18,4.3543775E-19
1.9289138,2.2082453E-18,2.799416E-19
1.9291992,3.3450169E-18,1.6415322E-19
1.9294845,4.4161142E-18,1.4178022E-19
1.9297699,4.3904877E-18,1.6065122E-19
1.9300551,4.189533E-18,2.3653506E-19
1.9303405,2.4802128E-18,3.116734E-19
1.9306259,2.1420886E-18,2.8544002E-19
1.9309112,2.1696263E-18,3.0944912E-19
1.9311966,1.990521E-18,2.8342822E-19
1.9314818,1.3997084E-18,2.2364986E-19
1.9317671,1.9242748E-18,2.067463E-19
1.9320525,1.9840008E-18,1.8113208E-19
1.9323378,2.5049748E-18,1.4597534E-19
1.9326231,2.769625E-18,1.5048579E-19
1.9329084,2.0711827E-18,1.6410399E-19
1.9331937,1.8911994E-18,1.4103988E-19
1.9334791,1.8652207E-18,1.460335E-19
1.9337643,2.8567261E-18,2.1387022E-19
1.9340496,3.39536E-18,2.8893473E-19
1.9343349,2.4801129E-18,2.1271072E-19
1.9346203,4.367989E-18,1.6956947E-19
1.9349055,4.8393E-18,1.8643883E-19
1.9351908,1.6869835E-18,2.0926146E-19
1.9354761,9.120163E-19,2.1362318E-19
1.9357613,2.9029484E-18,1.6190622E-19
1.9360466,2.4274616E-18,1.558313E-19
1.9363319,2.8955964E-18,2.0414195E-19
1.9366171,2.139174E-18,2.488313E-19
1.9369024,2.6275138E-18,1.824587E-19
1.9371877,3.3410247E-18,1.4842482E-19
1.9374729,3.2812055E-18,1.437057E-19
1.9377582,2.9040527E-18,1.7657013E-19
1.9380435,2.7859453E-18,2.1848916E-19
1.9383287,1.8039254E-18,1.7643991E-19
1.938614,7.9123713E-19,1.5767224E-19
1.9388993,6.7917665E-19,2.175558E-19
1.939755,2.1275023E-18,3.4883894E-19
1.9400402,5.436022E-19,2.4555947E-19
1.9403255,5.4108474E-19,1.8264925E-19
1.9406108,8.766577E-19,1.6132174E-19
1.9408959,8.966172E-19,1.8246127E-19
1.9411812,1.9735204E-18,1.9822459E-19
1.9414665,2.3992367E-18,2.0982566E-19
1.9417516,2.8048257E-18,1.6569429E-19
1.9420369,3.6612197E-18,1.2706568E-19
1.942322,3.742776E-18,1.1209136E-19
1.9426073,4.0178268E-18,1.133628E-19
1.9428926,3.3793298E-18,1.1659908E-19
1.9431777,2.8402595E-18,1.2232454E-19
1.943463,3.8511486E-18,1.5260541E-19
1.9437481,4.469189E-18,1.675704E-19
1.9440333,3.2680502E-18,1.5238558E-19
1.9443185,2.1576564E-18,1.6887354E-19
1.9446037,1.5291707E-18,2.1495382E-19
1.944889,2.3921476E-18,2.4244568E-19
1.9451741,2.456814E-18,1.7760684E-19
1.9454592,2.211665E-18,1.4121733E-19
1.9457445,2.5355784E-18,1.3992158E-19
1.9460297,4.4087614E-18,1.4551032E-19
1.9463148,5.182586E-18,1.4111074E-19
1.9466,3.9119927E-18,1.3057262E-19
1.9468852,3.1530454E-18,1.4578328E-19
1.9471704,1.648187E-18,1.7282175E-19
1.9474555,1.2947941E-18,1.5980225E-19
1.9477407,1.066317E-18,1.4879225E-19
1.948311,1.1264506E-18,1.7883032E-19
1.9485961,2.4640786E-18,1.5266068E-19
1.9488813,2.4591128E-18,1.4609134E-19
1.9491664,2.033103E-18,1.5913466E-19
1.9494516,3.116483E-18,1.5077532E-19
1.9497367,2.7310677E-18,1.4325406E-19
1.9500219,3.70925E-18,1.4503384E-19
1.950307,4.003541E-18,1.4258381E-19
1.9505922,5.251626E-18,1.4644886E-19
1.9508773,5.569218E-18,1.4848833E-19
1.9511625,3.9788053E-18,1.4371987E-19
1.9514476,3.4785087E-18,1.5022803E-19
1.9517326,5.400772E-18,1.9008062E-19
1.9520178,4.412048E-18,2.1824163E-19
1.9523029,3.3166706E-18,2.2461573E-19
1.9525881,2.2317424E-18,1.9020782E-19
1.9528731,1.930216E-18,1.954046E-19
1.9531583,1.8266561E-18,2.6147642E-19
1.9534434,2.4294987E-18,2.2714524E-19
1.9537284,2.9127453E-18,1.8473438E-19
1.9540136,2.8357993E-18,2.0831704E-19
1.9542986,2.9880828E-18,2.3487445E-19
1.9545838,2.2856477E-18,1.9831067E-19
1.9548689,6.121929E-19,1.8219054E-19
1.955154,6.824552E-19,2.0893774E-19
1.9554391,1.3900014E-18,2.4889149E-19
1.9557241,7.1977953E-19,2.6634975E-19
1.9560091,2.2838482E-18,3.0418417E-19
1.9562943,9.256204E-19,3.461882E-19
1.9565793,4.1525423E-19,2.845699E-19
1.9568645,3.5800704E-18,2.0890963E-19
1.9571495,5.370549E-18,2.090925E-19
1.9574345,4.920729E-18,2.0458499E-19
1.9577197,3.347812E-18,2.309805E-19
1.9580047,9.888321E-19,2.1806063E-19
1.9582897,3.0418645E-18,1.9110766E-19
1.9585748,3.8474883E-18,1.8004833E-19
1.9588599,3.7320644E-18,2.0786653E-19
1.959145,3.2733936E-18,2.368932E-19
1.95943,2.2386152E-18,2.5387414E-19
1.959715,2.7517468E-18,1.847867E-19
1.96,4.246064E-18,1.4253532E-19
1.9602851,2.9686201E-18,1.2159815E-19
1.9605701,2.1676797E-18,1.3197327E-19
1.9608551,2.0798015E-18,1.4810089E-19
1.9611402,2.7057647E-18,1.391325E-19
1.9614252,2.615952E-18,1.3576028E-19
1.9617102,2.2736126E-18,1.5034492E-19
1.9619952,3.132338E-18,1.9405648E-19
1.9622803,3.1524027E-18,1.7856259E-19
1.9625653,3.169151E-18,1.757994E-19
1.9628503,3.4646386E-18,1.7041774E-19
1.9631354,3.521379E-18,1.9112273E-19
1.9634204,2.7000877E-18,1.9859053E-19
1.9637054,3.2149878E-18,1.8581436E-19
1.9639903,1.368077E-18,2.2879084E-19
1.9642754,1.2529944E-18,3.1251713E-19
1.9645604,3.912365E-18,3.1594732E-19
1.9648454,2.5288998E-18,2.001014E-19
1.9651303,4.1742623E-18,1.6704649E-19
1.9654154,2.7792907E-18,1.4692908E-19
1.9657004,3.092E-18,1.4323554E-19
1.9659853,4.0092146E-18,1.4743525E-19
1.9662703,4.7613447E-18,1.2943787E-19
1.9665552,5.8792123E-18,1.4052241E-19
1.9668403,4.01342E-18,1.269171E-19
1.9671252,3.1914843E-18,1.3840429E-19
1.9674102,2.1419887E-18,1.3693988E-19
1.9676951,2.1073373E-18,1.7353893E-19
1.9679801,1.5080735E-18,2.131735E-19
1.968265,3.0824685E-18,1.7526538E-19
1.9685501,4.777514E-18,1.4510018E-19
1.968835,4.643819E-18,1.3562891E-19
1.9691199,6.333838E-18,1.3540126E-19
1.9694049,7.309836E-18,1.4461919E-19
1.9696898,5.6021953E-18,1.3858117E-19
1.9699748,2.2582062E-18,2.1228602E-19
1.9702598,4.2686668E-18,2.8589143E-19
1.9705447,3.111501E-18,2.6343784E-19
1.9708296,1.0082033E-18,2.1076642E-19
1.9711145,2.7063604E-18,1.3794949E-19
1.9713994,3.0371233E-18,1.5192778E-19
1.9716845,2.6117045E-18,1.5800478E-19
1.9719694,3.208792E-18,1.327893E-19
1.9722543,6.348369E-18,1.2848369E-19
1.9725392,4.8136006E-18,1.1088657E-19
1.9728241,3.8591015E-18,1.0434854E-19
1.973109,3.9734464E-18,1.0581129E-19
1.9733939,3.91494E-18,1.1806085E-19
1.9736788,2.6620035E-18,1.5943749E-19
1.9739637,3.0220748E-18,1.5895952E-19
1.9742486,3.2220488E-18,1.2930754E-19
1.9745336,2.4229992E-18,1.07190646E-19
1.9748185,2.2838442E-18,1.1159447E-19
1.9751033,2.402127E-18,1.7118235E-19
1.9753882,2.6567133E-18,1.8490776E-19
1.9756731,2.0417981E-18,1.4487387E-19
1.975958,2.9319322E-18,1.1278414E-19
1.9762429,4.526407E-18,1.0625849E-19
1.9765277,6.1790975E-18,1.011997E-19
1.9768126,7.45627E-18,1.29764E-19
1.9770975,4.6842233E-18,2.4254008E-19
1.9773823,5.489589E-18,2.6083447E-19
1.9776672,6.4931982E-18,2.3484836E-19
1.9779521,5.125943E-18,1.2311583E-19
1.9782369,5.5174204E-18,1.0270973E-19
1.9785218,5.1068047E-18,9.660908E-20
1.9788066,5.459414E-18,9.109969E-20
1.9790915,5.1688142E-18,9.1476915E-20
1.9793763,3.977662E-18,9.807174E-20
1.9796612,3.974372E-18,1.1692082E-19
1.979946,3.1662598E-18,1.1527819E-19
1.9802309,3.238246E-18,1.091366E-19
1.9805157,4.256086E-18,1.05355397E-19
1.9808006,4.7897298E-18,9.725071E-20
1.9810854,4.5671342E-18,9.286401E-20
1.9813702,3.4254496E-18,9.3226454E-20
1.9816551,2.9750516E-18,9.0943145E-20
1.9819399,3.5910396E-18,8.9463907E-20
1.9822247,3.1137452E-18,8.9618964E-20
1.9825095,3.2356644E-18,9.160704E-20
1.9827944,4.9284087E-18,9.453304E-20
1.9830792,5.643336E-18,9.165174E-20
1.983364,4.619004E-18,8.672918E-20
1.9836488,4.1157356E-18,9.9995505E-20
1.9839336,2.014926E-18,1.3941094E-19
1.9842184,4.6273575E-18,1.5515756E-19
1.9845031,7.140062E-18,1.2661125E-19
1.984788,5.5134346E-18,9.14494E-20
1.9850729,5.80472E-18,9.1524136E-20
1.9853576,5.9004406E-18,8.8256436E-20
1.9856423,5.5917976E-18,8.586693E-20
1.9859271,6.0876378E-18,8.637196E-20
1.9862119,6.7861058E-18,8.706539E-20
1.9864967,7.12013E-18,9.154072E-20
1.9867815,7.002005E-18,1.0858732E-19
1.9870663,5.4927464E-18,1.1506831E-19
1.9873511,5.1172395E-18,9.991459E-20
1.9876359,5.5159824E-18,8.8161265E-20
1.9879205,4.39178E-18,8.571667E-20
1.9882053,4.1445202E-18,8.476501E-20
1.9884901,4.5051375E-18,8.4585854E-20
1.9887749,3.9428494E-18,8.611102E-20
1.9890596,3.77135E-18,9.3384407E-20
1.9893444,3.0324834E-18,1.06143215E-19
1.9896291,2.0109305E-18,1.1239916E-19
1.9899138,2.0744451E-18,1.0993958E-19
1.9901986,2.1693248E-18,1.06028004E-19
1.9904834,2.9363861E-18,1.0343603E-19
1.9907681,4.7931295E-18,1.01672007E-19
1.9910529,5.319398E-18,9.0085384E-20
1.9913375,4.1311476E-18,8.7782966E-20
1.9916223,4.128331E-18,9.0930375E-20
1.991907,5.1769103E-18,8.952743E-20
1.9921917,4.888235E-18,9.213398E-20
1.9924765,5.709501E-18,1.0542016E-19
1.9927611,6.07642E-18,1.0850224E-19
1.9930459,6.4265035E-18,9.708845E-20
1.9933306,6.7299448E-18,8.648231E-20
1.9936153,5.854695E-18,8.512578E-20
1.9939001,5.438805E-18,9.0569433E-20
1.9941847,5.021224E-18,9.715841E-20
1.9944694,5.155482E-18,9.094578E-20
1.9947541,5.549081E-18,8.585607E-20
1.9950389,5.0150827E-18,8.796584E-20
1.9953235,5.1700856E-18,9.0678486E-20
1.9956082,7.3047766E-18,9.7035485E-20
1.9958929,7.126259E-18,9.5276466E-20
1.9961776,7.421539E-18,9.7699795E-20
1.9964622,7.21819E-18,1.0037566E-19
1.9967469,6.6080866E-18,1.0166955E-19
1.9970316,5.932259E-18,1.049919E-19
1.9973162,4.3300746E-18,1.0583703E-19
1.9976009,3.8479346E-18,1.07362156E-19
1.9978856,4.7777394E-18,1.2064287E-19
1.9981703,5.039723E-18,1.260006E-19
1.9984549,6.219496E-18,1.2386674E-19
1.9987396,8.3042515E-18,1.3159576E-19
1.9990243,8.361259E-18,1.4180603E-19
1.999309,6.3475673E-18,1.5546396E-19
1.9995935,3.816835E-18,1.6557554E-19
1.9998782,4.048133E-18,1.7165294E-19
2.0001628,4.6953377E-18,1.8922144E-19
2.0004475,7.432169E-18,3.437276E-19
2.0007322,2.6636243E-18,8.5799335E-19
2.0010169,1.1849618E-17,8.592205E-19
2.0013013,1.3311495E-17,8.476622E-19
2.001586,8.421902E-18,3.4185423E-19
2.0018706,6.00447E-18,2.3234743E-19
2.0021553,6.3686666E-18,2.4039593E-19
2.00244,8.821926E-18,2.7144976E-19
2.0027244,7.3986095E-18,2.984631E-19
2.003009,3.029126E-18,3.4285396E-19
2.0032938,1.3269774E-17,5.2334864E-19
2.0035784,1.462945E-17,5.31681E-19
2.0038629,8.210259E-18,4.0076345E-19
2.0041475,5.9834155E-18,2.4146788E-19
2.0044322,7.402603E-18,2.5635129E-19
2.0047169,7.61042E-18,2.4413313E-19
2.0050013,7.809635E-18,2.6704288E-19
2.005286,6.339295E-18,2.5227047E-19
2.0055707,7.327295E-18,2.618755E-19
2.005855,6.5391254E-18,2.3946245E-19
2.0061398,4.7790103E-18,2.3513222E-19
2.0064242,5.2774855E-18,1.9086072E-19
2.0067089,6.298108E-18,2.0596662E-19
2.0069935,6.8772007E-18,2.1857635E-19
2.007278,8.8640865E-18,2.376001E-19
2.0075626,7.8924636E-18,1.7641781E-19
2.007847,9.2079306E-18,1.7000693E-19
2.0081317,4.9120417E-18,1.4017537E-19
2.0084162,3.4873728E-18,1.3655952E-19
2.0087008,3.7869925E-18,1.1748762E-19
2.0089853,3.8493412E-18,1.0410755E-19
2.00927,4.3988845E-18,1.2951873E-19
2.0095544,4.7538107E-18,1.4014845E-19
2.009839,7.2890965E-18,1.6961292E-19
2.0101235,8.31252E-18,1.991311E-19
2.0104082,6.3731177E-18,1.6716141E-19
2.0106926,8.4424436E-18,1.9698162E-19
2.0109773,6.9960934E-18,1.672903E-19
2.0112617,9.262835E-18,1.8379889E-19
2.0115464,1.02245306E-17,1.9488493E-19
2.0118308,9.139761E-18,1.9561931E-19
2.0121152,9.516499E-18,2.1730515E-19
2.0124,7.186789E-18,1.7824688E-19
2.0126843,8.310334E-18,2.1588786E-19
2.0129688,6.6117605E-18,1.8610341E-19
2.0132535,6.9001707E-18,1.772752E-19
2.013538,8.645069E-18,1.9864552E-19
2.0138223,6.9669395E-18,1.5073495E-19
2.014107,1.0245393E-17,1.8239495E-19
2.0143914,7.646863E-18,1.5538822E-19
2.0146759,7.847754E-18,1.4969406E-19
2.0149605,1.0498937E-17,1.8817081E-19
2.015245,6.3873373E-18,1.4104329E-19
2.0155294,8.307906E-18,1.6380338E-19
2.0158138,7.854341E-18,1.6280786E-19
2.0160983,5.0155005E-18,1.358903E-19
2.016383,5.7807372E-18,1.8132671E-19
2.0166674,4.1642398E-18,1.5763016E-19
2.0169518,6.691887E-18,1.5737359E-19
2.0172362,8.914908E-18,1.7811419E-19
2.0175207,6.2397484E-18,1.3676061E-19
2.0178053,8.667354E-18,1.6124702E-19
2.0180898,9.101363E-18,1.6549035E-19
2.0183742,6.736459E-18,1.2674029E-19
2.0186586,8.714597E-18,1.5078975E-19
2.018943,7.461284E-18,1.5040513E-19
2.0192275,6.9221857E-18,1.8871681E-19
2.019512,8.283491E-18,2.5254008E-19
2.0197964,6.395326E-18,1.8967319E-19
2.0200808,6.6174346E-18,1.1120111E-19
2.0203652,7.585062E-18,1.2744376E-19
2.0206497,6.9250626E-18,1.1797361E-19
2.020934,8.792995E-18,1.1235968E-19
2.0212185,1.11883035E-17,1.2851366E-19
2.021503,8.32064E-18,1.0659795E-19
2.0217874,8.814042E-18,1.0728065E-19
2.0220718,1.0114874E-17,1.1990134E-19
2.0223563,7.561857E-18,9.500753E-20
2.0226407,8.3165905E-18,9.7941946E-20
2.0229251,8.795387E-18,1.0626842E-19
2.0232096,7.562088E-18,9.3279626E-20
2.023494,9.2466286E-18,9.313897E-20
2.0237784,1.0676613E-17,9.9800065E-20
2.0240629,8.355348E-18,9.147998E-20
2.0243473,8.5657745E-18,8.8341494E-20
2.0246315,8.983723E-18,9.6002743E-20
2.024916,7.587648E-18,8.9977036E-20
2.0252004,6.6858176E-18,8.5833424E-20
2.0254848,7.212732E-18,9.4184626E-20
2.0257692,6.8165584E-18,1.0421505E-19
2.0260537,7.931961E-18,1.1786009E-19
2.0263379,8.654396E-18,1.3520661E-19
2.0266223,9.0048346E-18,1.2249044E-19
2.0269067,8.033596E-18,1.2744778E-19
2.0271912,1.082265E-17,1.9514952E-19
2.0274754,1.3594104E-17,4.6094593E-19
2.0277598,1.08221595E-17,5.097637E-19
2.0280442,1.10926144E-17,4.79988E-19
2.0283287,7.140136E-18,2.3230016E-19
2.0286129,6.39629E-18,1.3911738E-19
2.0288973,5.4631276E-18,1.104551E-19
2.0291817,5.9091057E-18,1.157095E-19
2.029466,7.862483E-18,9.329653E-20
2.0297503,7.093515E-18,8.632668E-20
2.0300345,7.118507E-18,8.3501304E-20
2.030319,6.1323585E-18,8.447111E-20
2.0306034,6.204708E-18,7.866564E-20
2.0308876,7.783965E-18,7.935823E-20
2.031172,9.704597E-18,7.9079203E-20
2.0314562,9.622004E-18,7.680289E-20
2.0317407,9.4389654E-18,8.146699E-20
2.032025,9.724986E-18,9.242133E-20
2.0323093,9.638059E-18,9.7415245E-20
2.0325937,8.740012E-18,8.896565E-20
2.032878,8.342377E-18,8.582356E-20
2.0331624,8.34538E-18,8.643823E-20
2.0334466,7.9466265E-18,9.1425746E-20
2.033731,7.9207614E-18,1.616373E-19
2.0340152,9.894837E-18,2.4898927E-19
2.0342996,1.1059058E-17,2.4095655E-19
2.0345838,1.0380126E-17,1.4447928E-19
2.034868,9.436091E-18,1.02858895E-19
2.0351524,8.91733E-18,9.175044E-20
2.0354366,8.269985E-18,8.068884E-20
2.035721,8.036957E-18,7.4107706E-20
2.0360053,8.866297E-18,7.327252E-20
2.0362895,9.348934E-18,7.355362E-20
2.036574,9.900859E-18,7.256309E-20
2.036858,1.0294794E-17,7.4869604E-20
2.0371423,9.490386E-18,7.3948435E-20
2.0374267,9.1171806E-18,7.2750515E-20
2.037711,9.00893E-18,7.235339E-20
2.037995,9.034262E-18,7.294704E-20
2.0382795,9.582783E-18,7.356125E-20
2.0385637,9.493432E-18,7.276483E-20
2.038848,8.952599E-18,7.3533326E-20
2.039132,8.245342E-18,7.4211446E-20
2.0394166,7.892715E-18,7.239589E-20
2.0397007,8.038519E-18,7.315871E-20
2.039985,7.3422636E-18,8.409266E-20
2.0402691,7.188051E-18,8.626521E-20
2.0405533,7.4392604E-18,8.621713E-20
2.0408378,6.9279383E-18,1.5201918E-19
2.041122,9.139082E-18,3.4705792E-19
2.0414062,4.926522E-18,4.334829E-19
2.0416903,7.004649E-18,3.98055E-19
2.0419745,1.0452131E-17,1.8201025E-19
2.0422587,9.944488E-18,8.800877E-20
2.042543,9.743812E-18,8.0725067E-20
2.0428274,9.843835E-18,7.9166064E-20
2.0431116,9.3136335E-18,7.5667956E-20
2.0433958,8.6287494E-18,7.405041E-20
2.04368,8.36E-18,7.4120953E-20
2.0439641,8.5848435E-18,7.3798256E-20
2.0442483,9.190854E-18,7.389194E-20
2.0445325,8.722516E-18,7.392421E-20
2.0448167,8.3672164E-18,7.362094E-20
2.045101,8.703669E-18,7.349096E-20
2.0453851,8.671543E-18,7.286794E-20
2.0456693,8.600302E-18,7.3715525E-20
2.0459535,9.045246E-18,7.6168503E-20
2.0462377,1.0375889E-17,7.610221E-20
2.046522,1.0537204E-17,7.580685E-20
2.046806,1.0601128E-17,7.5887236E-20
2.0470903,1.0617512E-17,7.700627E-20
2.0473742,1.067492E-17,7.8404024E-20
2.0476584,1.0779197E-17,7.925422E-20
2.0479426,1.0606331E-17,7.98184E-20
2.0482268,1.0462669E-17,8.3549636E-20
2.048511,1.0201433E-17,8.966644E-20
2.0487952,9.280095E-18,9.338561E-20
2.0490794,8.17653E-18,8.9243036E-20
2.0493634,7.999964E-18,9.5717366E-20
2.0496476,7.890066E-18,1.2233175E-19
2.0499318,1.09936E-17,1.9743053E-19
2.050216,1.17687916E-17,2.0019719E-19
2.0505002,1.0448964E-17,1.4192868E-19
2.050784,1.1539094E-17,1.03300267E-19
2.0510683,1.0670666E-17,9.393351E-20
2.0513525,1.0612526E-17,1.0068795E-19
2.0516367,9.328559E-18,9.786799E-20
2.0519207,8.870229E-18,1.03079894E-19
2.0522048,8.341852E-18,1.00227426E-19
2.052489,9.017419E-18,1.0920498E-19
2.052773,8.791543E-18,1.03841844E-19
2.0530572,9.196233E-18,1.0641413E-19
2.0533414,7.979122E-18,9.9686205E-20
2.0536253,9.896645E-18,1.1149631E-19
2.0539095,9.036764E-18,1.08150757E-19
2.0541937,9.673755E-18,1.1574641E-19
2.0544777,9.622315E-18,1.2305417E-19
2.054762,9.741751E-18,1.2106066E-19
2.0550458,9.186647E-18,1.1866892E-19
2.05533,9.527122E-18,1.310041E-19
